confirmed,country_region,county,deaths,location,province_state,ratio_deaths_to_confirmed,ratio_deaths_to_recovered,ratio_recovered_to_confirmed,recovered,timestamp_from_header,updated_at,unique_id
0,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,1/22/20,2020-04-15T05:34:29.899Z,bonaire__sint_eustatius_and_saba_netherlands_1_22_20
0,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,1/23/20,2020-04-15T05:34:29.899Z,bonaire__sint_eustatius_and_saba_netherlands_1_23_20
0,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,1/24/20,2020-04-15T05:34:29.899Z,bonaire__sint_eustatius_and_saba_netherlands_1_24_20
0,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,1/25/20,2020-04-15T05:34:29.899Z,bonaire__sint_eustatius_and_saba_netherlands_1_25_20
0,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,1/26/20,2020-04-15T05:34:29.899Z,bonaire__sint_eustatius_and_saba_netherlands_1_26_20
0,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,1/27/20,2020-04-15T05:34:29.899Z,bonaire__sint_eustatius_and_saba_netherlands_1_27_20
0,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,1/28/20,2020-04-15T05:34:29.899Z,bonaire__sint_eustatius_and_saba_netherlands_1_28_20
0,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,1/29/20,2020-04-15T05:34:29.899Z,bonaire__sint_eustatius_and_saba_netherlands_1_29_20
0,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,1/30/20,2020-04-15T05:34:29.899Z,bonaire__sint_eustatius_and_saba_netherlands_1_30_20
0,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,1/31/20,2020-04-15T05:34:29.899Z,bonaire__sint_eustatius_and_saba_netherlands_1_31_20
0,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,2/1/20,2020-04-15T05:34:29.899Z,bonaire__sint_eustatius_and_saba_netherlands_2_1_20
0,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,2/2/20,2020-04-15T05:34:29.899Z,bonaire__sint_eustatius_and_saba_netherlands_2_2_20
0,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,2/3/20,2020-04-15T05:34:29.899Z,bonaire__sint_eustatius_and_saba_netherlands_2_3_20
0,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,2/4/20,2020-04-15T05:34:29.899Z,bonaire__sint_eustatius_and_saba_netherlands_2_4_20
0,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,2/5/20,2020-04-15T05:34:29.899Z,bonaire__sint_eustatius_and_saba_netherlands_2_5_20
0,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,2/6/20,2020-04-15T05:34:29.899Z,bonaire__sint_eustatius_and_saba_netherlands_2_6_20
0,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,2/7/20,2020-04-15T05:34:29.899Z,bonaire__sint_eustatius_and_saba_netherlands_2_7_20
0,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,2/8/20,2020-04-15T05:34:29.899Z,bonaire__sint_eustatius_and_saba_netherlands_2_8_20
0,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,2/9/20,2020-04-15T05:34:29.899Z,bonaire__sint_eustatius_and_saba_netherlands_2_9_20
0,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,2/10/20,2020-04-15T05:34:29.899Z,bonaire__sint_eustatius_and_saba_netherlands_2_10_20
0,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,2/11/20,2020-04-15T05:34:29.899Z,bonaire__sint_eustatius_and_saba_netherlands_2_11_20
0,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,2/12/20,2020-04-15T05:34:29.899Z,bonaire__sint_eustatius_and_saba_netherlands_2_12_20
0,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,2/13/20,2020-04-15T05:34:29.899Z,bonaire__sint_eustatius_and_saba_netherlands_2_13_20
0,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,2/14/20,2020-04-15T05:34:29.899Z,bonaire__sint_eustatius_and_saba_netherlands_2_14_20
0,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,2/15/20,2020-04-15T05:34:29.899Z,bonaire__sint_eustatius_and_saba_netherlands_2_15_20
0,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,2/16/20,2020-04-15T05:34:29.899Z,bonaire__sint_eustatius_and_saba_netherlands_2_16_20
0,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,2/17/20,2020-04-15T05:34:29.899Z,bonaire__sint_eustatius_and_saba_netherlands_2_17_20
0,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,2/18/20,2020-04-15T05:34:29.899Z,bonaire__sint_eustatius_and_saba_netherlands_2_18_20
0,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,2/19/20,2020-04-15T05:34:29.899Z,bonaire__sint_eustatius_and_saba_netherlands_2_19_20
0,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,2/20/20,2020-04-15T05:34:29.899Z,bonaire__sint_eustatius_and_saba_netherlands_2_20_20
0,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,2/21/20,2020-04-15T05:34:29.899Z,bonaire__sint_eustatius_and_saba_netherlands_2_21_20
0,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,2/22/20,2020-04-15T05:34:29.899Z,bonaire__sint_eustatius_and_saba_netherlands_2_22_20
0,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,2/23/20,2020-04-15T05:34:29.899Z,bonaire__sint_eustatius_and_saba_netherlands_2_23_20
0,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,2/24/20,2020-04-15T05:34:29.899Z,bonaire__sint_eustatius_and_saba_netherlands_2_24_20
0,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,2/25/20,2020-04-15T05:34:29.900Z,bonaire__sint_eustatius_and_saba_netherlands_2_25_20
0,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,2/26/20,2020-04-15T05:34:29.900Z,bonaire__sint_eustatius_and_saba_netherlands_2_26_20
0,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,2/27/20,2020-04-15T05:34:29.900Z,bonaire__sint_eustatius_and_saba_netherlands_2_27_20
0,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,2/28/20,2020-04-15T05:34:29.900Z,bonaire__sint_eustatius_and_saba_netherlands_2_28_20
0,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,2/29/20,2020-04-15T05:34:29.900Z,bonaire__sint_eustatius_and_saba_netherlands_2_29_20
0,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,3/1/20,2020-04-15T05:34:29.900Z,bonaire__sint_eustatius_and_saba_netherlands_3_1_20
0,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,3/2/20,2020-04-15T05:34:29.900Z,bonaire__sint_eustatius_and_saba_netherlands_3_2_20
0,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,3/3/20,2020-04-15T05:34:29.900Z,bonaire__sint_eustatius_and_saba_netherlands_3_3_20
0,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,3/4/20,2020-04-15T05:34:29.900Z,bonaire__sint_eustatius_and_saba_netherlands_3_4_20
0,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,3/5/20,2020-04-15T05:34:29.900Z,bonaire__sint_eustatius_and_saba_netherlands_3_5_20
0,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,3/6/20,2020-04-15T05:34:29.900Z,bonaire__sint_eustatius_and_saba_netherlands_3_6_20
0,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,3/7/20,2020-04-15T05:34:29.900Z,bonaire__sint_eustatius_and_saba_netherlands_3_7_20
0,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,3/8/20,2020-04-15T05:34:29.900Z,bonaire__sint_eustatius_and_saba_netherlands_3_8_20
0,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,3/9/20,2020-04-15T05:34:29.900Z,bonaire__sint_eustatius_and_saba_netherlands_3_9_20
0,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,3/10/20,2020-04-15T05:34:29.900Z,bonaire__sint_eustatius_and_saba_netherlands_3_10_20
0,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,3/11/20,2020-04-15T05:34:29.900Z,bonaire__sint_eustatius_and_saba_netherlands_3_11_20
0,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,3/12/20,2020-04-15T05:34:29.900Z,bonaire__sint_eustatius_and_saba_netherlands_3_12_20
0,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,3/13/20,2020-04-15T05:34:29.900Z,bonaire__sint_eustatius_and_saba_netherlands_3_13_20
0,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,3/14/20,2020-04-15T05:34:29.900Z,bonaire__sint_eustatius_and_saba_netherlands_3_14_20
0,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,3/15/20,2020-04-15T05:34:29.900Z,bonaire__sint_eustatius_and_saba_netherlands_3_15_20
0,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,3/16/20,2020-04-15T05:34:29.900Z,bonaire__sint_eustatius_and_saba_netherlands_3_16_20
0,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,3/17/20,2020-04-15T05:34:29.900Z,bonaire__sint_eustatius_and_saba_netherlands_3_17_20
0,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,3/18/20,2020-04-15T05:34:29.900Z,bonaire__sint_eustatius_and_saba_netherlands_3_18_20
0,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,3/19/20,2020-04-15T05:34:29.900Z,bonaire__sint_eustatius_and_saba_netherlands_3_19_20
0,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,3/20/20,2020-04-15T05:34:29.900Z,bonaire__sint_eustatius_and_saba_netherlands_3_20_20
0,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,3/21/20,2020-04-15T05:34:29.900Z,bonaire__sint_eustatius_and_saba_netherlands_3_21_20
0,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,3/22/20,2020-04-15T05:34:29.900Z,bonaire__sint_eustatius_and_saba_netherlands_3_22_20
0,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,3/23/20,2020-04-15T05:34:29.900Z,bonaire__sint_eustatius_and_saba_netherlands_3_23_20
0,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,3/24/20,2020-04-15T05:34:29.900Z,bonaire__sint_eustatius_and_saba_netherlands_3_24_20
0,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,3/25/20,2020-04-15T05:34:29.900Z,bonaire__sint_eustatius_and_saba_netherlands_3_25_20
0,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,3/26/20,2020-04-15T05:34:29.900Z,bonaire__sint_eustatius_and_saba_netherlands_3_26_20
0,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,3/27/20,2020-04-15T05:34:29.900Z,bonaire__sint_eustatius_and_saba_netherlands_3_27_20
0,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,3/28/20,2020-04-15T05:34:29.900Z,bonaire__sint_eustatius_and_saba_netherlands_3_28_20
0,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,3/29/20,2020-04-15T05:34:29.900Z,bonaire__sint_eustatius_and_saba_netherlands_3_29_20
0,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,3/30/20,2020-04-15T05:34:29.900Z,bonaire__sint_eustatius_and_saba_netherlands_3_30_20
0,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,3/31/20,2020-04-15T05:34:29.900Z,bonaire__sint_eustatius_and_saba_netherlands_3_31_20
0,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,4/1/20,2020-04-15T05:34:29.901Z,bonaire__sint_eustatius_and_saba_netherlands_4_1_20
2,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,4/2/20,2020-04-15T05:34:29.901Z,bonaire__sint_eustatius_and_saba_netherlands_4_2_20
2,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,4/3/20,2020-04-15T05:34:29.901Z,bonaire__sint_eustatius_and_saba_netherlands_4_3_20
2,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,4/4/20,2020-04-15T05:34:29.901Z,bonaire__sint_eustatius_and_saba_netherlands_4_4_20
2,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,4/5/20,2020-04-15T05:34:29.901Z,bonaire__sint_eustatius_and_saba_netherlands_4_5_20
2,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,4/6/20,2020-04-15T05:34:29.901Z,bonaire__sint_eustatius_and_saba_netherlands_4_6_20
2,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,4/7/20,2020-04-15T05:34:29.901Z,bonaire__sint_eustatius_and_saba_netherlands_4_7_20
2,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,4/8/20,2020-04-15T05:34:29.901Z,bonaire__sint_eustatius_and_saba_netherlands_4_8_20
2,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,4/9/20,2020-04-15T05:34:29.901Z,bonaire__sint_eustatius_and_saba_netherlands_4_9_20
2,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,4/10/20,2020-04-15T05:34:29.901Z,bonaire__sint_eustatius_and_saba_netherlands_4_10_20
2,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,4/11/20,2020-04-15T05:34:29.901Z,bonaire__sint_eustatius_and_saba_netherlands_4_11_20
3,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,4/12/20,2020-04-15T05:34:29.901Z,bonaire__sint_eustatius_and_saba_netherlands_4_12_20
3,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,4/13/20,2020-04-15T05:34:29.901Z,bonaire__sint_eustatius_and_saba_netherlands_4_13_20
3,Netherlands,Bonaire,0,"12.1784,-68.2385",Si,0.0,0.0,0.0,0,4/14/20,2020-04-15T05:34:29.901Z,bonaire__sint_eustatius_and_saba_netherlands_4_14_20
0,Afghanistan,,0,"33,65",,0.0,0.0,0.0,0,1/22/20,2020-04-15T05:34:29.092Z,_afghanistan_1_22_20
0,Afghanistan,,0,"33,65",,0.0,0.0,0.0,0,1/23/20,2020-04-15T05:34:29.097Z,_afghanistan_1_23_20
0,Afghanistan,,0,"33,65",,0.0,0.0,0.0,0,1/24/20,2020-04-15T05:34:29.097Z,_afghanistan_1_24_20
0,Afghanistan,,0,"33,65",,0.0,0.0,0.0,0,1/25/20,2020-04-15T05:34:29.097Z,_afghanistan_1_25_20
0,Afghanistan,,0,"33,65",,0.0,0.0,0.0,0,1/26/20,2020-04-15T05:34:29.097Z,_afghanistan_1_26_20
0,Afghanistan,,0,"33,65",,0.0,0.0,0.0,0,1/27/20,2020-04-15T05:34:29.098Z,_afghanistan_1_27_20
0,Afghanistan,,0,"33,65",,0.0,0.0,0.0,0,1/28/20,2020-04-15T05:34:29.098Z,_afghanistan_1_28_20
0,Afghanistan,,0,"33,65",,0.0,0.0,0.0,0,1/29/20,2020-04-15T05:34:29.098Z,_afghanistan_1_29_20
0,Afghanistan,,0,"33,65",,0.0,0.0,0.0,0,1/30/20,2020-04-15T05:34:29.098Z,_afghanistan_1_30_20
0,Afghanistan,,0,"33,65",,0.0,0.0,0.0,0,1/31/20,2020-04-15T05:34:29.098Z,_afghanistan_1_31_20
0,Afghanistan,,0,"33,65",,0.0,0.0,0.0,0,2/1/20,2020-04-15T05:34:29.098Z,_afghanistan_2_1_20
0,Afghanistan,,0,"33,65",,0.0,0.0,0.0,0,2/2/20,2020-04-15T05:34:29.099Z,_afghanistan_2_2_20
0,Afghanistan,,0,"33,65",,0.0,0.0,0.0,0,2/3/20,2020-04-15T05:34:29.099Z,_afghanistan_2_3_20
0,Afghanistan,,0,"33,65",,0.0,0.0,0.0,0,2/4/20,2020-04-15T05:34:29.099Z,_afghanistan_2_4_20
0,Afghanistan,,0,"33,65",,0.0,0.0,0.0,0,2/5/20,2020-04-15T05:34:29.099Z,_afghanistan_2_5_20
0,Afghanistan,,0,"33,65",,0.0,0.0,0.0,0,2/6/20,2020-04-15T05:34:29.099Z,_afghanistan_2_6_20
0,Afghanistan,,0,"33,65",,0.0,0.0,0.0,0,2/7/20,2020-04-15T05:34:29.099Z,_afghanistan_2_7_20
0,Afghanistan,,0,"33,65",,0.0,0.0,0.0,0,2/8/20,2020-04-15T05:34:29.100Z,_afghanistan_2_8_20
0,Afghanistan,,0,"33,65",,0.0,0.0,0.0,0,2/9/20,2020-04-15T05:34:29.100Z,_afghanistan_2_9_20
0,Afghanistan,,0,"33,65",,0.0,0.0,0.0,0,2/10/20,2020-04-15T05:34:29.100Z,_afghanistan_2_10_20
0,Afghanistan,,0,"33,65",,0.0,0.0,0.0,0,2/11/20,2020-04-15T05:34:29.100Z,_afghanistan_2_11_20
0,Afghanistan,,0,"33,65",,0.0,0.0,0.0,0,2/12/20,2020-04-15T05:34:29.100Z,_afghanistan_2_12_20
0,Afghanistan,,0,"33,65",,0.0,0.0,0.0,0,2/13/20,2020-04-15T05:34:29.100Z,_afghanistan_2_13_20
0,Afghanistan,,0,"33,65",,0.0,0.0,0.0,0,2/14/20,2020-04-15T05:34:29.101Z,_afghanistan_2_14_20
0,Afghanistan,,0,"33,65",,0.0,0.0,0.0,0,2/15/20,2020-04-15T05:34:29.101Z,_afghanistan_2_15_20
0,Afghanistan,,0,"33,65",,0.0,0.0,0.0,0,2/16/20,2020-04-15T05:34:29.101Z,_afghanistan_2_16_20
0,Afghanistan,,0,"33,65",,0.0,0.0,0.0,0,2/17/20,2020-04-15T05:34:29.101Z,_afghanistan_2_17_20
0,Afghanistan,,0,"33,65",,0.0,0.0,0.0,0,2/18/20,2020-04-15T05:34:29.101Z,_afghanistan_2_18_20
0,Afghanistan,,0,"33,65",,0.0,0.0,0.0,0,2/19/20,2020-04-15T05:34:29.101Z,_afghanistan_2_19_20
0,Afghanistan,,0,"33,65",,0.0,0.0,0.0,0,2/20/20,2020-04-15T05:34:29.102Z,_afghanistan_2_20_20
0,Afghanistan,,0,"33,65",,0.0,0.0,0.0,0,2/21/20,2020-04-15T05:34:29.102Z,_afghanistan_2_21_20
0,Afghanistan,,0,"33,65",,0.0,0.0,0.0,0,2/22/20,2020-04-15T05:34:29.102Z,_afghanistan_2_22_20
0,Afghanistan,,0,"33,65",,0.0,0.0,0.0,0,2/23/20,2020-04-15T05:34:29.102Z,_afghanistan_2_23_20
1,Afghanistan,,0,"33,65",,0.0,0.0,0.0,0,2/24/20,2020-04-15T05:34:29.102Z,_afghanistan_2_24_20
1,Afghanistan,,0,"33,65",,0.0,0.0,0.0,0,2/25/20,2020-04-15T05:34:29.102Z,_afghanistan_2_25_20
1,Afghanistan,,0,"33,65",,0.0,0.0,0.0,0,2/26/20,2020-04-15T05:34:29.103Z,_afghanistan_2_26_20
1,Afghanistan,,0,"33,65",,0.0,0.0,0.0,0,2/27/20,2020-04-15T05:34:29.103Z,_afghanistan_2_27_20
1,Afghanistan,,0,"33,65",,0.0,0.0,0.0,0,2/28/20,2020-04-15T05:34:29.103Z,_afghanistan_2_28_20
1,Afghanistan,,0,"33,65",,0.0,0.0,0.0,0,2/29/20,2020-04-15T05:34:29.103Z,_afghanistan_2_29_20
1,Afghanistan,,0,"33,65",,0.0,0.0,0.0,0,3/1/20,2020-04-15T05:34:29.103Z,_afghanistan_3_1_20
1,Afghanistan,,0,"33,65",,0.0,0.0,0.0,0,3/2/20,2020-04-15T05:34:29.103Z,_afghanistan_3_2_20
1,Afghanistan,,0,"33,65",,0.0,0.0,0.0,0,3/3/20,2020-04-15T05:34:29.104Z,_afghanistan_3_3_20
1,Afghanistan,,0,"33,65",,0.0,0.0,0.0,0,3/4/20,2020-04-15T05:34:29.104Z,_afghanistan_3_4_20
1,Afghanistan,,0,"33,65",,0.0,0.0,0.0,0,3/5/20,2020-04-15T05:34:29.104Z,_afghanistan_3_5_20
1,Afghanistan,,0,"33,65",,0.0,0.0,0.0,0,3/6/20,2020-04-15T05:34:29.104Z,_afghanistan_3_6_20
1,Afghanistan,,0,"33,65",,0.0,0.0,0.0,0,3/7/20,2020-04-15T05:34:29.104Z,_afghanistan_3_7_20
4,Afghanistan,,0,"33,65",,0.0,0.0,0.0,0,3/8/20,2020-04-15T05:34:29.105Z,_afghanistan_3_8_20
4,Afghanistan,,0,"33,65",,0.0,0.0,0.0,0,3/9/20,2020-04-15T05:34:29.105Z,_afghanistan_3_9_20
5,Afghanistan,,0,"33,65",,0.0,0.0,0.0,0,3/10/20,2020-04-15T05:34:29.105Z,_afghanistan_3_10_20
7,Afghanistan,,0,"33,65",,0.0,0.0,0.0,0,3/11/20,2020-04-15T05:34:29.105Z,_afghanistan_3_11_20
7,Afghanistan,,0,"33,65",,0.0,0.0,0.0,0,3/12/20,2020-04-15T05:34:29.105Z,_afghanistan_3_12_20
7,Afghanistan,,0,"33,65",,0.0,0.0,0.0,0,3/13/20,2020-04-15T05:34:29.106Z,_afghanistan_3_13_20
11,Afghanistan,,0,"33,65",,0.0,0.0,0.0,0,3/14/20,2020-04-15T05:34:29.106Z,_afghanistan_3_14_20
16,Afghanistan,,0,"33,65",,0.0,0.0,0.0,0,3/15/20,2020-04-15T05:34:29.106Z,_afghanistan_3_15_20
21,Afghanistan,,0,"33,65",,0.0,0.0,0.047619047619047616,1,3/16/20,2020-04-15T05:34:29.106Z,_afghanistan_3_16_20
22,Afghanistan,,0,"33,65",,0.0,0.0,0.045454545454545456,1,3/17/20,2020-04-15T05:34:29.106Z,_afghanistan_3_17_20
22,Afghanistan,,0,"33,65",,0.0,0.0,0.045454545454545456,1,3/18/20,2020-04-15T05:34:29.107Z,_afghanistan_3_18_20
22,Afghanistan,,0,"33,65",,0.0,0.0,0.045454545454545456,1,3/19/20,2020-04-15T05:34:29.107Z,_afghanistan_3_19_20
24,Afghanistan,,0,"33,65",,0.0,0.0,0.041666666666666664,1,3/20/20,2020-04-15T05:34:29.107Z,_afghanistan_3_20_20
24,Afghanistan,,0,"33,65",,0.0,0.0,0.041666666666666664,1,3/21/20,2020-04-15T05:34:29.107Z,_afghanistan_3_21_20
40,Afghanistan,,1,"33,65",,0.025,1.0,0.025,1,3/22/20,2020-04-15T05:34:29.107Z,_afghanistan_3_22_20
40,Afghanistan,,1,"33,65",,0.025,1.0,0.025,1,3/23/20,2020-04-15T05:34:29.107Z,_afghanistan_3_23_20
74,Afghanistan,,1,"33,65",,0.013513513513513514,1.0,0.013513513513513514,1,3/24/20,2020-04-15T05:34:29.107Z,_afghanistan_3_24_20
84,Afghanistan,,2,"33,65",,0.023809523809523808,1.0,0.023809523809523808,2,3/25/20,2020-04-15T05:34:29.108Z,_afghanistan_3_25_20
94,Afghanistan,,4,"33,65",,0.0425531914893617,2.0,0.02127659574468085,2,3/26/20,2020-04-15T05:34:29.108Z,_afghanistan_3_26_20
110,Afghanistan,,4,"33,65",,0.03636363636363636,2.0,0.01818181818181818,2,3/27/20,2020-04-15T05:34:29.108Z,_afghanistan_3_27_20
110,Afghanistan,,4,"33,65",,0.03636363636363636,2.0,0.01818181818181818,2,3/28/20,2020-04-15T05:34:29.108Z,_afghanistan_3_28_20
120,Afghanistan,,4,"33,65",,0.03333333333333333,2.0,0.016666666666666666,2,3/29/20,2020-04-15T05:34:29.108Z,_afghanistan_3_29_20
170,Afghanistan,,4,"33,65",,0.023529411764705882,2.0,0.011764705882352941,2,3/30/20,2020-04-15T05:34:29.108Z,_afghanistan_3_30_20
174,Afghanistan,,4,"33,65",,0.022988505747126436,0.8,0.028735632183908046,5,3/31/20,2020-04-15T05:34:29.109Z,_afghanistan_3_31_20
237,Afghanistan,,4,"33,65",,0.016877637130801686,0.8,0.02109704641350211,5,4/1/20,2020-04-15T05:34:29.109Z,_afghanistan_4_1_20
273,Afghanistan,,6,"33,65",,0.02197802197802198,0.6,0.03663003663003663,10,4/2/20,2020-04-15T05:34:29.109Z,_afghanistan_4_2_20
281,Afghanistan,,6,"33,65",,0.021352313167259787,0.6,0.03558718861209965,10,4/3/20,2020-04-15T05:34:29.109Z,_afghanistan_4_3_20
299,Afghanistan,,7,"33,65",,0.023411371237458192,0.7,0.033444816053511704,10,4/4/20,2020-04-15T05:34:29.109Z,_afghanistan_4_4_20
349,Afghanistan,,7,"33,65",,0.02005730659025788,0.4666666666666667,0.04297994269340974,15,4/5/20,2020-04-15T05:34:29.110Z,_afghanistan_4_5_20
367,Afghanistan,,11,"33,65",,0.02997275204359673,0.6111111111111112,0.04904632152588556,18,4/6/20,2020-04-15T05:34:29.110Z,_afghanistan_4_6_20
423,Afghanistan,,14,"33,65",,0.03309692671394799,0.7777777777777778,0.0425531914893617,18,4/7/20,2020-04-15T05:34:29.110Z,_afghanistan_4_7_20
444,Afghanistan,,14,"33,65",,0.03153153153153153,0.4827586206896552,0.06531531531531531,29,4/8/20,2020-04-15T05:34:29.110Z,_afghanistan_4_8_20
484,Afghanistan,,15,"33,65",,0.030991735537190084,0.46875,0.06611570247933884,32,4/9/20,2020-04-15T05:34:29.110Z,_afghanistan_4_9_20
521,Afghanistan,,15,"33,65",,0.028790786948176585,0.46875,0.061420345489443376,32,4/10/20,2020-04-15T05:34:29.110Z,_afghanistan_4_10_20
555,Afghanistan,,18,"33,65",,0.032432432432432434,0.5625,0.05765765765765766,32,4/11/20,2020-04-15T05:34:29.110Z,_afghanistan_4_11_20
